Year,Month,State,Revenue(Thousand $),Consumption(Megawatthours),Customers(Count),Price(Cents/kWh),Precipitation,Temperature,nat_gas_to_elect_power,PS-Wtotl,DO-WFrTo,DO-WDelv ,IN-Wtotl,IR-WFrTo,IR-RecWW,IR-IrSpr,IR-IrMic,IR-IrSur,IC-WFrTo,IC-RecWW,IC-IrSpr,IC-IrMic,IC-IrSur,IG-WFrTo,IG-RecWW,IG-IrSpr,IG-IrMic,IG-IrSur,LI-WFrTo,AQ-WTotl,MI-Wtotl,PT-Wtotl,PT-RecWW,PT-PSDel,PT-Power,PO-WTotl,PO-RecWW,PO-PSDel,PO-Power,PC-WTotl,PC-RecWW,PC-PSDel,PC-Power
2018,3,CT,"412,306","2,264,185","1,660,806",18.21,3.47,36.4,10421,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2018,4,CT,"382,820","2,087,635","1,661,205",18.34,5.39,43.4,8807,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2018,5,CT,"389,214","2,189,700","1,662,362",17.77,2.67,62.2,8601,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2018,6,CT,"419,669","2,261,938","1,661,305",18.55,3.79,66.4,11382,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2018,7,CT,"537,803","2,980,472","1,661,692",18.04,5.32,74,14078,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2018,8,CT,"547,566","2,982,756","1,662,426",18.36,5.68,74.3,15000,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2018,9,CT,"450,986","2,358,166","1,660,832",19.12,8.56,66.1,12409,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2018,10,CT,"399,730","2,182,420","1,662,857",18.32,4.99,52.3,12197,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2018,11,CT,"409,607","2,211,484","1,664,106",18.52,8.09,39.1,12195,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2018,12,CT,"454,625","2,418,755","1,664,843",18.8,5.06,33.8,12626,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2019,1,CT,"493,362","2,587,306","1,664,289",19.07,5.9,27,11258,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2019,2,CT,"440,164","2,234,404","1,665,041",19.7,3.01,30.2,10055,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2019,3,CT,"442,391","2,307,977","1,664,704",19.17,2.76,35,10048,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2019,4,CT,"386,539","1,978,505","1,665,723",19.54,7.32,49.1,10802,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2019,5,CT,"385,110","2,020,995","1,665,829",19.06,4.82,57.1,10393,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2019,6,CT,"435,636","2,244,381","1,665,840",19.41,3.42,66.5,11503,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2019,7,CT,"552,624","3,040,746","1,667,552",18.17,4.2,74.9,17047,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2019,8,CT,"486,747","2,635,857","1,667,617",18.47,3.96,70.6,14872,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2019,9,CT,"380,569","2,134,389","1,668,173",17.83,1.86,63.2,11500,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2019,10,CT,"368,716","2,054,953","1,669,642",17.94,7.19,53.6,9365,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2019,11,CT,"376,225","2,138,181","1,669,942",17.6,2.87,38.1,11607,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2019,12,CT,"457,426","2,522,300","1,671,467",18.14,6.6,31.7,14502,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2020,1,CT,"456,536","2,378,923","1,681,473",19.19,2.05,33,13465,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2020,2,CT,"428,989","2,174,214","1,681,589",19.73,3.24,33.9,12536,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2020,3,CT,"406,700","2,092,072","1,683,233",19.44,3.88,41.4,11422,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2020,4,CT,"379,109","1,845,312","1,685,374",20.54,5.19,44.4,11737,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2020,5,CT,"376,169","1,904,142","1,680,098",19.76,2.69,56.4,10376,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2020,6,CT,"451,400","2,428,929","1,681,898",18.58,2.47,68.4,14638,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2020,7,CT,"582,265","3,022,023","1,679,412",19.27,3.06,75.6,17750,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2020,8,CT,"524,284","2,664,818","1,677,477",19.67,2.43,72.6,15698,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2020,9,CT,"414,896","2,203,681","1,678,647",18.83,2.16,63.5,13205,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2020,10,CT,"371,345","2,000,055","1,678,389",18.57,5.31,53.2,11123,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2020,11,CT,"366,948","2,013,665","1,676,518",18.22,4.51,45.4,11993,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2020,12,CT,"429,078","2,385,840","1,677,521",17.98,6.38,33.6,13444,239.93,30.83,126.82,222.33,11.31,0,17.54,0.71,0,4.44,0,8.56,0.71,0,6.87,0,8.98,0,0,1.15,25.17,4.25,2593.13,0,4.65,30979.71,2590.17,0,0,21938.17,2.96,0,4.65,9041.54
2011,1,MA,"691,059","4,923,422","3,087,697",14.04,3.55,22.4,13035,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2011,2,MA,"640,190","4,655,802","3,097,313",13.75,4.18,25.5,11563,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2011,3,MA,"638,957","4,627,572","3,102,942",13.81,3.89,35.4,12365,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2011,4,MA,"583,633","4,333,735","3,102,678",13.47,5.36,47.7,16466,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2011,5,MA,"570,621","4,075,086","3,076,307",14,3.67,58.5,13455,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2011,6,MA,"682,250","4,603,475","3,096,200",14.82,5.45,65.2,15527,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2011,7,MA,"755,401","5,396,811","3,098,981",14,2.51,72.8,21626,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2011,8,MA,"752,092","5,096,565","3,094,713",14.76,9.49,69.8,21012,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2011,9,MA,"714,476","4,784,306","3,092,628",14.93,7.26,64.9,16650,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2011,10,MA,"585,315","4,322,688","3,092,223",13.54,7.26,52.6,17089,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2011,11,MA,"575,102","4,186,301","3,228,103",13.74,3.76,45.4,13501,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2011,12,MA,"653,299","4,564,151","3,083,440",14.31,4.45,35.8,11221,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2012,1,MA,"664,059","4,815,274","3,098,442",13.79,3.22,30.4,11590,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2012,2,MA,"613,268","4,412,652","3,111,225",13.9,1.08,33.6,11797,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2012,3,MA,"618,684","4,388,854","3,116,723",14.1,1.66,44.1,12884,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2012,4,MA,"548,752","4,115,849","3,088,131",13.33,2.9,48.7,11674,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2012,5,MA,"571,759","4,139,922","3,107,047",13.81,4.79,60.4,14306,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2012,6,MA,"661,055","4,582,843","3,119,906",14.42,4.07,65,16270,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2012,7,MA,"753,238","5,393,623","3,115,357",13.97,2.67,73,22759,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2012,8,MA,"754,633","5,534,937","3,108,292",13.63,4.8,71.5,22521,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2012,9,MA,"665,905","4,730,625","3,110,601",14.08,5.34,61.9,18175,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2012,10,MA,"556,468","4,251,082","3,089,161",13.09,4.66,53.5,15276,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2012,11,MA,"560,551","4,294,884","3,136,395",13.05,1.14,39.2,11465,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2012,12,MA,"658,367","4,652,778","3,113,421",14.15,5.45,34.7,8089,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2013,1,MA,"666,414","4,898,939","3,115,167",13.6,1.92,27.5,9763,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2013,2,MA,"663,974","4,577,240","3,104,621",14.51,4.25,28.4,6224,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2013,3,MA,"655,298","4,574,558","3,119,929",14.32,3.11,34.9,8606,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2013,4,MA,"570,226","4,135,264","3,121,568",13.79,2.21,46.3,13578,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2013,5,MA,"574,681","4,102,830","3,101,697",14.01,5.14,57.7,15289,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2013,6,MA,"665,973","4,562,441","3,126,808",14.6,9.59,67,13510,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2013,7,MA,"825,091","5,684,134","3,121,769",14.52,3.86,75,22319,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2013,8,MA,"737,880","4,997,800","3,120,971",14.76,3.62,68,19360,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2013,9,MA,"682,529","4,690,434","3,116,638",14.55,3.45,60.8,14032,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2013,10,MA,"585,230","4,179,428","3,127,438",14,1.48,51.8,13748,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2013,11,MA,"598,194","4,195,739","3,102,217",14.26,3.69,38.8,9318,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2013,12,MA,"794,403","4,666,267","3,127,717",17.02,4.07,29.4,6397,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2014,1,MA,"788,972","5,018,437","3,126,066",15.72,3.43,23,7163,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2014,2,MA,"766,584","4,729,545","3,125,613",16.21,4.18,24.1,7454,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2014,3,MA,"737,727","4,656,910","3,113,971",15.84,4.51,29.1,5602,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2014,4,MA,"629,252","4,105,683","3,129,821",15.33,3.87,45.9,10951,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2014,5,MA,"595,318","4,051,632","3,178,338",14.69,3.75,57.2,11213,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2014,6,MA,"650,448","4,361,262","3,115,074",14.91,2.81,65.9,13224,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2014,7,MA,"771,387","5,131,749","3,125,447",15.03,6.52,71.2,18237,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2014,8,MA,"752,883","4,839,415","3,147,710",15.56,3.07,67.2,16503,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2014,9,MA,"701,395","4,659,498","3,109,298",15.05,1.43,62.3,13206,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2014,10,MA,"612,645","4,206,380","3,143,437",14.56,6.21,53.3,13818,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2014,11,MA,"620,662","4,226,193","3,146,350",14.69,4.71,38.8,7876,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
2014,12,MA,"736,244","4,482,590","3,143,766",16.42,5.61,34.7,6606,648.06,35.14,381.82,27.87,138.58,0,25.7,2.06,12.74,126.39,0,9.9,0.69,12.74,12.19,0,15.8,1.37,0,1.03,9.93,9.6,537.12,1.07,46.98,16820.38,520.38,0,45.68,9060.01,16.74,1.07,1.3,7760.37
